timestamp,sentiment_score,confidence,label
2025-07-20 23:17:34.141393,0.5150561712367799,0.8801692328905273,neutral
2025-07-20 23:22:34.141393,0.5368821798366433,0.9851443420536886,neutral
2025-07-20 23:27:34.141393,0.662407760377664,0.8157068302398363,neutral
2025-07-20 23:32:34.141393,0.5611639338944324,0.9870954509454808,neutral
2025-07-20 23:37:34.141393,0.576073505193732,0.8660677898844187,neutral
2025-07-20 23:42:34.141393,0.4789611031374249,0.9759375817305838,neutral
2025-07-20 23:47:34.141393,0.5939962283211507,0.8973331609625124,neutral
2025-07-20 23:52:34.141393,0.5556725631984948,0.9609929491195969,neutral
2025-07-20 23:57:34.141393,0.5493059978648409,0.9079191078719858,neutral
2025-07-21 00:02:34.141393,0.4528105913910825,0.8974566882135254,neutral
2025-07-21 00:07:34.141393,0.6095723867809527,0.8544186652661991,neutral
2025-07-21 00:12:34.141393,0.35869061453280393,0.8461077282540252,neutral
2025-07-21 00:17:34.141393,0.5701083689891457,0.8048827241367482,neutral
2025-07-21 00:22:34.141393,0.580268691790833,0.8387604534329414,neutral
2025-07-21 00:27:34.141393,0.6557027659080028,0.8769622969173402,neutral
2025-07-21 00:32:34.141393,0.4493925775679335,0.9666233161026816,neutral
2025-07-21 00:37:34.141393,0.46574578475639106,0.8486890478107895,neutral
2025-07-21 00:42:34.141393,0.6999918870501974,0.9861313959050964,neutral
2025-07-21 00:47:34.141393,0.6296675776988214,0.8602128431353611,neutral
2025-07-21 00:52:34.141393,0.5329063066840253,0.8352133718351923,neutral
2025-07-21 00:57:34.141393,0.532133976214708,0.8191790235746726,neutral
2025-07-21 01:02:34.141393,0.5655500812520898,0.8233411246694419,neutral
2025-07-21 01:07:34.141393,0.6219880012997978,0.8869172034675277,neutral
2025-07-21 01:12:34.141393,0.4275148227280134,0.9781828416313223,neutral
2025-07-21 01:17:34.141393,0.6111133153064672,0.9522410198300227,neutral
2025-07-21 01:22:34.141393,0.5852991992797316,0.9225353093505745,neutral
