timestamp,open,high,low,close,volume
2025-06-27 18:38:24.632161,50000.0,50022.34125449297,49991.91531983567,50000.0,8761.839911071424
2025-06-27 18:43:24.632161,50000.0,50085.87512591909,49952.73532563431,49993.08678494144,7053.721811150225
2025-06-27 18:48:24.632161,49993.08678494144,50081.20170080483,49907.80296691217,50025.46673423632,3219.054096254679
2025-06-27 18:53:24.632161,50025.46673423632,50154.13072359783,49976.9047754175,50101.657013653305,3603.6676799429015
2025-06-27 18:58:24.632161,50101.657013653305,50190.983765428275,50073.30791579365,50089.92554158433,1580.135531254892
2025-06-27 19:03:24.632161,50089.92554158433,50147.72025292142,50012.34538685304,50078.19763884421,2026.7306178131953
2025-06-27 19:08:24.632161,50078.19763884421,50196.47642002049,49983.393216431265,50157.28177033299,2541.5124846376725
2025-06-27 19:13:24.632161,50157.28177033299,50262.87197607248,50083.03400694933,50195.77421028345,4536.47412470508
2025-06-27 19:18:24.632161,50195.77421028345,50289.89389577876,50098.28918926702,50172.20858000955,4633.453340622888
2025-06-27 19:23:24.632161,50172.20858000955,50256.590620917574,50102.70868771187,50199.43001568353,5962.68278624926
2025-06-27 19:28:24.632161,50199.43001568353,50287.650251411986,50140.35210161301,50176.166711645164,3068.868826552469
2025-06-27 19:33:24.632161,50176.166711645164,50197.625943182655,50149.00833474363,50152.798177887445,525.8382473625478
2025-06-27 19:38:24.632161,50152.798177887445,50252.225784254624,50084.75154877353,50164.933262859966,6639.270912821213
2025-06-27 19:43:24.632161,50164.933262859966,50226.60029484469,49983.91465902183,50068.95368707356,4854.642564089711
2025-06-27 19:48:24.632161,50068.95368707356,50156.11480600119,49946.656870083454,49982.58885600346,9274.404292956997
2025-06-27 19:53:24.632161,49982.58885600346,50052.43022517701,49928.78996721848,49954.48426961055,5684.440724717389
2025-06-27 19:58:24.632161,49954.48426961055,50007.73880320872,49890.125438407784,49903.888813342026,5953.30476693108
2025-06-27 20:03:24.632161,49903.888813342026,49950.99890385929,49898.66399926526,49919.570977287745,9491.695961294992
2025-06-27 20:08:24.632161,49919.570977287745,49983.61682530725,49786.77146954382,49874.24280500068,6792.954449631206
2025-06-27 20:13:24.632161,49874.24280500068,49909.85138767912,49752.73759349265,49803.805227285884,6789.892927437053
2025-06-27 20:18:24.632161,49803.805227285884,49972.5887396693,49778.53781861747,49876.800113104866,8762.272880378765
2025-06-27 20:23:24.632161,49876.800113104866,49968.9802010721,49798.677851557906,49865.53911369522,9319.539611273245
2025-06-27 20:28:24.632161,49865.53911369522,49908.589984137354,49770.49378289056,49868.906444027365,7057.550483943151
2025-06-27 20:33:24.632161,49868.906444027365,49873.09600739841,49707.53516498888,49797.85581002279,4896.2808094286065
2025-06-27 20:38:24.632161,49797.85581002279,49843.702403649644,49714.359785661036,49770.74671760142,1578.9070130351565
