timestamp,strategy,signal_action,entry_price,exit_price,quantity,pnl,pnl_pct,holding_time,commission,slippage,market_impact,signal_confidence,position_size,regime,volatility,sentiment_score
2025-07-24 04:30:00,RSIStrategy,BUY,118249.32,,0.16062107869485703,0,0,0,360.0929834525905,7352456.985530307,0.01879814506248463,0.4666666666666666,0.40700000000000003,neutral,0.0009404046287801543,0.5
2025-07-24 04:55:00,RSIStrategy,SELL,117941.86,-2506494.054668628,0.15233494424004054,-1602905.7236450892,-1.3354098502084197,1500.0,-114.54798961678159,-2625233.7136710184,0.006764341366080796,0.4666666666666666,0.385,neutral,0.0011274567875912973,0.5
2025-07-24 06:20:00,RSIStrategy,SELL,117765.5,,0.09589678924076522,0,0,0,-94.06139463682034,-3388329.3867040896,0.008730249615019836,0.3666666666666667,0.30800000000000005,neutral,0.0010225636274859618,0.5
2025-07-24 06:25:00,RSIStrategy,BUY,117803.06,3984431.2902706424,0.09929000712431976,-695632.1498101284,2.2186535267609884,300.0,118.68426335920041,3865456.177334667,0.009949257141327562,0.3666666666666667,0.319,neutral,0.0009850282571778233,0.5
2025-07-24 10:55:00,RSIStrategy,BUY,118373.99,,0.09912087387890985,0,0,0,152.350657174863,5003507.184107633,0.012799946141297803,0.3666666666666667,0.32,neutral,0.0010757249435381815,0.5
2025-07-24 11:45:00,RSIStrategy,BUY,118647.43,,0.14946243111488663,0,0,0,185.67247592914637,4021028.72750813,0.0102739041911884,0.4666666666666666,0.38,neutral,0.0007918458641035143,0.5
2025-07-24 12:00:00,RSIStrategy,BUY,118705.39,,0.15332075485367597,0,0,0,268.3645911636855,5714056.768801404,0.01456813971961819,0.4666666666666666,0.39,neutral,0.0007395086338553733,0.5
2025-07-24 13:35:00,RSIStrategy,SELL,118521.95,-2409710.5108715845,0.09899713372361268,-1264007.2717179535,-1.4130112317392,5700.0,-71.5663301039848,-2529001.2004548977,0.0064860524427174555,0.3666666666666667,0.32,neutral,0.0007570683081727282,0.5
2025-07-24 15:10:00,RSIStrategy,SELL,119265.53,,0.09223117526078156,0,0,0,-17.373700757980842,-747399.328675824,0.0019256920867513922,0.3666666666666667,0.3,neutral,0.0015482920878990972,0.5
2025-07-24 15:25:00,RSIStrategy,BUY,119000.0,3055051.49440256,0.14901960784313725,-339683.32567089127,5.86547443868319,900.0,136.578772690938,2935160.1296182657,0.007490460372220952,0.4666666666666666,0.38,neutral,0.0016196256809497286,0.5
