timestamp,strategy,signal_action,entry_price,exit_price,quantity,pnl,pnl_pct,holding_time,commission,slippage,market_impact,signal_confidence,position_size,regime,volatility,sentiment_score
2025-07-24 08:20:00,SimpleMA,SELL,118607.16,,0.09892601199905078,0,0,0,3.5378446019753573,-121.8807052974214,0.006097089093684039,0.3666666666666667,0.32,neutral,0.0013630201979917306,0.5
2025-07-24 08:25:00,SimpleMA,SELL,118646.36,,0.08035082857437291,0,0,0,2.8681921329206417,-105.80009439406484,0.003756108564679794,0.3666666666666667,0.26,neutral,0.0013606487029213777,0.5
2025-07-24 08:40:00,SimpleMA,SELL,118633.74,,0.16521438167590433,0,0,0,5.922375535239924,-137.53108553256934,0.008366015172987608,0.4666666666666666,0.42,neutral,0.0012864174893067752,0.5
2025-07-24 09:15:00,SimpleMA,BUY,118563.29,119631.47610833484,0.09896261594405263,-23.588570081184123,-0.0011948872512807574,2100.0,3.5517131474787753,94.44990962463244,0.008212796715663226,0.3666666666666667,0.32,neutral,0.0009365842188704737,0.5
2025-07-24 10:00:00,SimpleMA,BUY,118637.79,,0.08344727257646996,0,0,0,2.9935689793027196,89.5612201374569,0.007180770181141923,0.3666666666666667,0.27,neutral,0.0008643224409926036,0.5
2025-07-24 10:35:00,SimpleMA,BUY,118065.99,,0.09316823583150408,0,0,0,3.316978718746208,76.5011635786131,0.0044971137003951885,0.3666666666666667,0.3,neutral,0.0010079002534733002,0.5
2025-07-24 10:45:00,SimpleMA,BUY,118292.96,,0.08679017472102032,0,0,0,3.0952927285946097,75.78586195929354,0.004324509134532344,0.3666666666666667,0.28,neutral,0.0010853209506963798,0.5
2025-07-24 12:15:00,SimpleMA,SELL,118421.99,118997.82144329726,0.08669561005237852,10.199285835850526,0.0009885287173289187,5400.0,3.0949766174792006,-81.69575985028074,0.005552407987296351,0.3666666666666667,0.28,neutral,0.0007830220428853107,0.5
2025-07-24 12:35:00,SimpleMA,BUY,118357.56,119523.99173321278,0.0867428043182596,-45.61665427566294,-0.004421680023497254,1200.0,3.1103538678754066,98.23055819008619,0.00902520443157743,0.3666666666666667,0.28,neutral,0.0008045105571728651,0.5
2025-07-24 15:30:00,SimpleMA,SELL,118727.53,119039.68627485076,0.08647250276887483,-42.01001360496217,-0.004051951841125203,10500.0,3.0880978803024073,-69.77187139497288,0.0032168457159491384,0.3666666666666667,0.28,neutral,0.0016404550210330617,0.5
