timestamp,strategy,signal_action,entry_price,exit_price,quantity,pnl,pnl_pct,holding_time,commission,slippage,market_impact,signal_confidence,position_size,regime,volatility,sentiment_score
2025-07-24 08:55:00,SimpleMA,SELL,118775.28,,0.09822470354661901,0,0,0,-140.07114736544474,-4873676.969176073,0.01242722238473296,0.4666666666666666,0.25,neutral,0.0009505267620335217,0.883212147598345
2025-07-24 10:50:00,SimpleMA,BUY,118344.01,3189934.1358693326,0.09914598409613919,-780234.159380488,1.6710811056859454,6900.0,94.88074773078972,3070657.8643793426,0.007877555357388,0.3666666666666667,0.32,neutral,0.0010830634146423766,0.6267482120459962
2025-07-24 11:50:00,SimpleMA,SELL,118666.99,-3656200.06187331,0.12977492729865314,-678766.7122894267,-2.146167885023403,3600.0,-142.34492916568198,-3776012.126751797,0.009649481110852403,0.4666666666666666,0.33,neutral,0.0007913010535814589,0.7724280250690883
2025-07-24 12:00:00,SimpleMA,SELL,118705.39,,0.14938945344717144,0,0,0,-244.12418605110793,-5567544.075416825,0.014196219879546754,0.4666666666666666,0.38,neutral,0.0007395086338553733,0.7724280250690883
2025-07-24 12:05:00,SimpleMA,SELL,118593.46,,0.07420308000120748,0,0,0,-85.21306467526564,-3947711.6002279487,0.010092133620135935,0.3666666666666667,0.24,neutral,0.0007840840230202982,0.7724280250690883
2025-07-24 13:00:00,SimpleMA,SELL,118590.32,,0.07729692159247624,0,0,0,-20.423306504162476,-999626.1320762242,0.0025819351648687203,0.3666666666666667,0.25,neutral,0.0007174348496658021,0.8613692194363222
2025-07-24 13:05:00,SimpleMA,SELL,118628.06,,0.07418143734290183,0,0,0,-48.78233054309284,-2311358.80470675,0.0059261217434228835,0.3666666666666667,0.24,neutral,0.0007207574011565016,0.8613692194363222
2025-07-24 17:45:00,SimpleMA,SELL,119222.33,,0.10646775090986171,0,0,0,-146.93208549184052,-4720858.608939343,0.011994234592586679,0.4666666666666666,0.272,neutral,0.001084109745147046,0.6249971692715958
2025-07-24 18:20:00,SimpleMA,SELL,119217.45,,0.06889371760034572,0,0,0,-93.60380140299279,-4649524.673588782,0.011814345952418311,0.3666666666666667,0.22400000000000003,neutral,0.0009836499424443021,0.6233888054822433
2025-07-24 19:30:00,SimpleMA,SELL,119070.0,,0.05912488452170993,0,0,0,-26.99561284078011,-1641524.9078728415,0.0042037615850257035,0.3666666666666667,0.192,neutral,0.0008758345089247041,0.8074182439290737
