timestamp,strategy,signal_action,entry_price,exit_price,quantity,pnl,pnl_pct,holding_time,commission,slippage,market_impact,signal_confidence,position_size,regime,volatility,sentiment_score
2025-06-27 23:35:52.544964,RSIStrategy,SELL,49479.433273952025,,0.2336324253351069,0,0,0,3.0214063279271826,-6374.15060411976,4.867573665011033e-05,0.425,0.272,neutral,0.0008040479531137092,0.4610612486896721
2025-06-27 23:40:52.544964,RSIStrategy,BUY,49424.692446427056,56005.63432430415,0.20637457706097198,-3013.3777531943483,-0.2992028306826568,300.0,3.467441729012917,6578.464081591557,5.013276083042991e-05,0.425,0.24,neutral,0.0008346450486227321,0.4610612486896721
2025-06-30 04:20:52.544964,RSIStrategy,BUY,49698.83309107829,,0.2916064442285996,0,0,0,5.513047860336196,13315.724126024863,9.489297233499592e-05,0.425,0.341,neutral,0.0009076936234988146,0.2912982634225897
2025-06-30 05:40:52.544964,RSIStrategy,SELL,49562.68255946729,16013.263532380233,0.32070499777586786,-13707.25536194775,-0.7458989496843506,4800.0,1.5406600936609167,-33560.63767252076,0.00022635266806311191,0.425,0.37400000000000005,neutral,0.0011335670845074532,0.3007246440875481
2025-06-30 05:50:52.544964,RSIStrategy,BUY,49530.88415847826,89961.14417716222,0.3303494431403,-23715.454897714946,-4.617914424205462,600.0,8.915584164956934,40416.87160392026,0.0002703043765756831,0.425,0.385,neutral,0.001077963417283009,0.3007246440875481
2025-06-30 06:40:52.544964,RSIStrategy,SELL,49459.36508883293,37144.25304838231,0.33082713396364183,-17448.030572794298,-0.5871078187352374,3000.0,3.6864980337649755,-12319.50142503159,8.874728927635956e-05,0.425,0.385,neutral,0.001090248398564674,0.540957427855346
2025-06-30 06:55:52.544964,RSIStrategy,BUY,49495.47561788751,90215.73945518854,0.3494763871659562,-17557.48774315408,-1.4287940139132125,900.0,9.458481207091351,40706.78388952724,0.0002723470702221276,0.425,0.40700000000000003,neutral,0.0010059858098991456,0.540957427855346
2025-06-30 07:55:52.544964,RSIStrategy,BUY,49481.01855586601,,0.29289009044220465,0,0,0,14.723988661299293,118052.66297555694,0.0007595010161801639,0.425,0.341,neutral,0.0008146199769558351,0.5902852243644553
2025-06-30 08:10:52.544964,RSIStrategy,BUY,49522.37099691515,,0.3089512818550846,0,0,0,7.6847468960668275,33378.64387053675,0.00022537101325054469,0.425,0.36,neutral,0.0010204321658252404,0.4164553157649192
2025-06-30 08:15:52.544964,RSIStrategy,BUY,49459.00331164936,,0.28356818902366787,0,0,0,5.598622011639259,16346.882276239443,0.00011533467911237764,0.425,0.33,neutral,0.0009884669177793232,0.4164553157649192
2025-06-30 10:15:52.544964,RSIStrategy,SELL,49412.30453744636,33067.89907703104,0.3268416672968768,-9285.069116039751,-0.49753684549893984,7200.0,3.242390180502504,-16350.1108550636,0.00011546505878824434,0.425,0.38,neutral,0.0011643743827988073,0.3915601753898378
2025-06-30 10:30:52.544964,RSIStrategy,BUY,49467.03829377255,291260.79190105415,0.45636449600909273,-84388.19557480753,-7.8079618007351375,900.0,39.87632535094015,241718.13659119312,0.0015286343936630293,0.525,0.43,neutral,0.0012156152602798458,0.3915601753898378
2025-06-30 14:05:52.544964,RSIStrategy,SELL,49581.10013545407,13595.930427232686,0.282869883114415,-126716.38456593508,-0.9533204234648534,12900.0,1.1537637752349086,-35997.16064464285,0.00024184490438300358,0.425,0.33,neutral,0.0006831975397585412,0.7767368880763486
2025-06-30 14:30:52.544964,RSIStrategy,BUY,49653.2499325226,68985.9526421506,0.2910182116908189,-15668.169109638682,-4.074014831965568,1500.0,6.0228505709118565,19326.034005149646,0.00013430549837984394,0.425,0.34,neutral,0.0007409380497028745,0.7767368880763486
