timestamp,strategy,signal_action,entry_price,exit_price,quantity,pnl,pnl_pct,holding_time,commission,slippage,market_impact,signal_confidence,position_size,regime,volatility,sentiment_score
2025-06-30 00:38:25.288716,RSIStrategy,BUY,49635.49705772849,,0.5265112330572628,0,0,0,15.196403236976106,46557.34016169066,0.00030872541396113055,0.6787960197214226,0.385,neutral,0.001097772763471262,0.171638206758469
2025-06-30 03:58:25.288716,RSIStrategy,BUY,49652.9002887632,,0.6086281721189539,0,0,0,12.227534945464125,17308.817819956726,0.00012116826955182056,0.6105081604677701,0.49500000000000005,neutral,0.00104174538888185,0.2905862386403325
2025-06-30 05:03:25.288716,RSIStrategy,BUY,49665.26182064118,,0.6611131668968836,0,0,0,13.906853869555514,20446.081226649214,0.00014154465034723934,0.6218628508902836,0.528,neutral,0.0007613031372857136,0.2912982634225897
2025-06-30 05:58:25.288716,RSIStrategy,BUY,49550.65372312169,,0.8291484190046277,0,0,0,56.286806491253564,176677.29154862254,0.001123167097356795,0.6552607048671789,0.627,neutral,0.0010713675059162106,0.3007246440875481
2025-06-30 09:38:25.288716,RSIStrategy,BUY,49299.10848648298,,0.7424347353135964,0,0,0,27.617028216615495,74669.83845081343,0.0004892826492701418,0.6535959028635404,0.56,neutral,0.0011505026033761744,0.61672513458064
2025-06-30 10:03:25.288716,RSIStrategy,SELL,49395.056471052325,-16625.026793061785,0.656350641642535,-104399.75808873992,-1.1340802920923503,1500.0,-3.273554100885132,-66041.51301488312,0.0004338440382505188,0.63569562762244,0.51,neutral,0.0011403983382951882,0.61672513458064
2025-06-30 10:08:25.288716,RSIStrategy,BUY,49390.31158688082,65007.48868074591,0.45045404382423515,-53579.55391012785,4.910218581294308,300.0,8.784865846530058,15611.711702347016,0.0001106571581038807,0.5854754100013011,0.38,neutral,0.001140393326750634,0.3915601753898378
2025-06-30 10:53:25.288716,RSIStrategy,BUY,49595.219458479965,,0.6234980212580324,0,0,0,25.565943946529444,87056.97155144725,0.0005640697834156726,0.6871671376937806,0.45,neutral,0.0010948020082151436,0.3915601753898378
2025-06-30 11:23:25.288716,RSIStrategy,BUY,49544.30401046078,,0.8072279925831851,0,0,0,28.079420350981717,66384.13708545426,0.00043469629118541393,0.6665591511715885,0.6,neutral,0.0010244684980658147,0.5342685053284645
2025-06-30 14:13:25.288716,RSIStrategy,SELL,49652.842890832006,-116243.1402151555,0.4925560164193458,-187432.7845640514,-2.00252835230801,10200.0,-17.176877424135736,-165948.33607925512,0.0010543801768356478,0.5965074755659475,0.41,neutral,0.000760908735709832,0.7767368880763486
